event,positionX,positionY,timestamp,windowName,userId,id,button,
Move,292,186,3.697,/authorization,2,174458,NoButton,
Move,290,186,3.699,/authorization,2,174459,NoButton,
Move,289,187,3.7,/authorization,2,174460,NoButton,
Move,288,188,3.702,/authorization,2,174461,NoButton,
Move,287,189,3.703,/authorization,2,174462,NoButton,
Move,286,189,3.704,/authorization,2,174463,NoButton,
Move,284,190,3.705,/authorization,2,174464,NoButton,
Move,283,191,3.706,/authorization,2,174465,NoButton,
Move,282,191,3.707,/authorization,2,174466,NoButton,
Move,281,192,3.708,/authorization,2,174467,NoButton,
Move,280,192,3.709,/authorization,2,174468,NoButton,
Move,279,192,3.71,/authorization,2,174469,NoButton,
Move,278,194,3.711,/authorization,2,174470,NoButton,
Move,276,194,3.712,/authorization,2,174471,NoButton,
Move,275,194,3.713,/authorization,2,174472,NoButton,
Move,274,195,3.714,/authorization,2,174473,NoButton,
Move,273,195,3.715,/authorization,2,174474,NoButton,
Move,272,196,3.716,/authorization,2,174475,NoButton,
Move,271,196,3.717,/authorization,2,174476,NoButton,
Move,269,196,3.718,/authorization,2,174477,NoButton,
Move,268,198,3.72,/authorization,2,174478,NoButton,
Move,266,199,3.721,/authorization,2,174479,NoButton,
Move,265,199,3.722,/authorization,2,174480,NoButton,
Move,264,200,3.723,/authorization,2,174481,NoButton,
Move,264,201,3.724,/authorization,2,174482,NoButton,
Move,262,202,3.725,/authorization,2,174483,NoButton,
Move,261,202,3.726,/authorization,2,174484,NoButton,
Move,260,202,3.727,/authorization,2,174485,NoButton,
Move,259,202,3.728,/authorization,2,174486,NoButton,
Move,258,202,3.729,/authorization,2,174487,NoButton,
Move,256,204,3.731,/authorization,2,174488,NoButton,
Move,255,204,3.733,/authorization,2,174489,NoButton,
Move,253,204,3.734,/authorization,2,174490,NoButton,
Move,253,205,3.735,/authorization,2,174491,NoButton,
Move,252,205,3.736,/authorization,2,174492,NoButton,
Move,250,206,3.737,/authorization,2,174493,NoButton,
Move,250,207,3.738,/authorization,2,174494,NoButton,
Move,249,207,3.739,/authorization,2,174495,NoButton,
Move,248,208,3.74,/authorization,2,174496,NoButton,
Move,248,208,3.741,/authorization,2,174497,NoButton,
Move,247,209,3.742,/authorization,2,174498,NoButton,
Move,245,209,3.743,/authorization,2,174499,NoButton,
Move,245,210,3.744,/authorization,2,174500,NoButton,
Move,243,210,3.746,/authorization,2,174501,NoButton,
Move,242,211,3.748,/authorization,2,174502,NoButton,
Move,241,211,3.749,/authorization,2,174503,NoButton,
Move,240,211,3.75,/authorization,2,174504,NoButton,
Move,240,212,3.751,/authorization,2,174505,NoButton,
Move,239,213,3.752,/authorization,2,174506,NoButton,
Move,237,214,3.754,/authorization,2,174507,NoButton,
Move,236,214,3.755,/authorization,2,174508,NoButton,
Move,234,217,3.758,/authorization,2,174509,NoButton,
Move,233,217,3.759,/authorization,2,174510,NoButton,
Move,232,217,3.76,/authorization,2,174511,NoButton,
Move,232,218,3.761,/authorization,2,174512,NoButton,
Move,231,218,3.762,/authorization,2,174513,NoButton,
Move,230,219,3.764,/authorization,2,174514,NoButton,
Move,229,220,3.765,/authorization,2,174515,NoButton,
Move,228,220,3.766,/authorization,2,174516,NoButton,
Move,227,221,3.767,/authorization,2,174517,NoButton,
Move,225,223,3.769,/authorization,2,174518,NoButton,
Move,224,224,3.77,/authorization,2,174519,NoButton,
Move,224,225,3.772,/authorization,2,174520,NoButton,
Move,222,225,3.773,/authorization,2,174521,NoButton,
Move,222,226,3.774,/authorization,2,174522,NoButton,
Move,221,226,3.775,/authorization,2,174523,NoButton,
Move,220,227,3.776,/authorization,2,174524,NoButton,
Move,219,228,3.778,/authorization,2,174525,NoButton,
Move,217,229,3.779,/authorization,2,174526,NoButton,
Move,216,230,3.781,/authorization,2,174527,NoButton,
Move,216,231,3.782,/authorization,2,174528,NoButton,
Move,215,232,3.783,/authorization,2,174529,NoButton,
Move,214,232,3.785,/authorization,2,174530,NoButton,
Move,213,234,3.786,/authorization,2,174531,NoButton,
Move,211,234,3.787,/authorization,2,174532,NoButton,
Move,211,235,3.788,/authorization,2,174533,NoButton,
Move,210,236,3.79,/authorization,2,174534,NoButton,
Move,208,237,3.791,/authorization,2,174535,NoButton,
Move,208,238,3.792,/authorization,2,174536,NoButton,
Move,206,240,3.794,/authorization,2,174537,NoButton,
Move,205,241,3.795,/authorization,2,174538,NoButton,
Move,203,242,3.799,/authorization,2,174539,NoButton,
Move,202,243,3.8,/authorization,2,174540,NoButton,
Move,201,244,3.802,/authorization,2,174541,NoButton,
Move,201,245,3.803,/authorization,2,174542,NoButton,
Move,200,246,3.804,/authorization,2,174543,NoButton,
Move,200,247,3.807,/authorization,2,174544,NoButton,
Move,199,248,3.808,/authorization,2,174545,NoButton,
Move,198,249,3.809,/authorization,2,174546,NoButton,
Move,197,249,3.81,/authorization,2,174547,NoButton,
Move,197,250,3.811,/authorization,2,174548,NoButton,
Move,196,252,3.814,/authorization,2,174549,NoButton,
Move,195,253,3.815,/authorization,2,174550,NoButton,
Move,195,254,3.817,/authorization,2,174551,NoButton,
Move,194,255,3.819,/authorization,2,174552,NoButton,
Move,194,256,3.82,/authorization,2,174553,NoButton,
Move,194,257,3.821,/authorization,2,174554,NoButton,
Move,193,258,3.822,/authorization,2,174555,NoButton,
Move,192,258,3.823,/authorization,2,174556,NoButton,
Move,192,258,3.824,/authorization,2,174557,NoButton,
Move,192,260,3.826,/authorization,2,174558,NoButton,
Move,192,261,3.828,/authorization,2,174559,NoButton,
Move,192,262,3.829,/authorization,2,174560,NoButton,
Move,192,263,3.832,/authorization,2,174561,NoButton,
Move,191,265,3.834,/authorization,2,174562,NoButton,
Move,191,266,3.836,/authorization,2,174563,NoButton,
Move,191,266,3.837,/authorization,2,174564,NoButton,
Move,190,267,3.838,/authorization,2,174565,NoButton,
Move,190,269,3.84,/authorization,2,174566,NoButton,
Move,189,269,3.841,/authorization,2,174567,NoButton,
Move,189,271,3.843,/authorization,2,174568,NoButton,
Move,189,272,3.844,/authorization,2,174569,NoButton,
Move,188,273,3.846,/authorization,2,174570,NoButton,
Move,188,274,3.848,/authorization,2,174571,NoButton,
Move,187,274,3.849,/authorization,2,174572,NoButton,
Move,187,275,3.851,/authorization,2,174573,NoButton,
Move,186,277,3.852,/authorization,2,174574,NoButton,
Move,186,278,3.855,/authorization,2,174575,NoButton,
Move,186,280,3.856,/authorization,2,174576,NoButton,
Move,185,281,3.858,/authorization,2,174577,NoButton,
Move,184,282,3.861,/authorization,2,174578,NoButton,
Move,184,283,3.862,/authorization,2,174579,NoButton,
Move,184,284,3.863,/authorization,2,174580,NoButton,
Move,184,285,3.865,/authorization,2,174581,NoButton,
Move,184,287,3.867,/authorization,2,174582,NoButton,
Move,184,287,3.868,/authorization,2,174583,NoButton,
Move,184,288,3.869,/authorization,2,174584,NoButton,
Move,184,289,3.87,/authorization,2,174585,NoButton,
Move,184,290,3.872,/authorization,2,174586,NoButton,
Move,184,291,3.873,/authorization,2,174587,NoButton,
Move,184,292,3.875,/authorization,2,174588,NoButton,
Move,184,294,3.876,/authorization,2,174589,NoButton,
Move,184,296,3.879,/authorization,2,174590,NoButton,
Move,184,297,3.88,/authorization,2,174591,NoButton,
